,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
174,1698,Public Class,com.android.camera.drawable.TextDrawable,55,45,10,0,1.0,0.0,0.0,0.0,2.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,7.0,2.0,60.0,0
175,1707,Public Class,com.android.camera.functional.CameraTest,48,44,2,3,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0
176,1711,Public Class,com.android.camera.functional.ImageCaptureIntentTest,112,91,20,1,1.0,1.0,0.0,0.0,0.0,9.0,1.0,9.0,9.0,0.0,3.0,1.0,5.0,2.0,44.0,0
177,1714,Anonymous Class,com.android.camera.functional.ImageCaptureIntentTest.pressCancel.(Anon_2),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
178,1717,Anonymous Class,com.android.camera.functional.ImageCaptureIntentTest.pressDone.(Anon_1),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
179,1725,Public Class,com.android.camera.functional.VideoCaptureIntentTest,221,175,39,12,1.0,2.0,0.0,0.0,1.0,15.0,4.0,15.0,15.0,0.0,5.0,2.0,8.0,2.0,71.0,0
180,1728,Anonymous Class,com.android.camera.functional.VideoCaptureIntentTest.pressCancel.(Anon_3),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
181,1731,Anonymous Class,com.android.camera.functional.VideoCaptureIntentTest.pressDone.(Anon_2),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
182,1735,Anonymous Class,com.android.camera.functional.VideoCaptureIntentTest.recordVideo.(Anon_1),10,8,0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
183,1748,Public Class,com.android.camera.power.ImageAndVideoCapture,88,67,6,19,1.0,1.0,0.0,0.0,6.0,6.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,2.0,50.0,0
184,1756,Public Class,com.android.camera.stress.CameraLatency,117,97,7,13,1.0,1.0,0.0,0.0,3.0,4.0,11.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,75.0,0
185,1761,Public Class,com.android.camera.stress.CameraStartUp,125,109,8,9,1.0,1.0,0.0,0.0,3.0,5.0,1.0,5.0,5.0,0.0,3.0,0.0,2.0,2.0,40.0,0
186,1767,Public Class,com.android.camera.stress.CameraStressTestRunner,38,32,5,4,1.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,66.0,0
187,1771,Public Class,com.android.camera.stress.ImageCapture,91,66,12,15,1.0,3.0,0.0,0.0,3.0,6.0,2.0,6.0,6.0,0.0,0.0,2.0,4.0,2.0,66.0,0
188,1778,Public Class,com.android.camera.stress.ShotToShotLatency,111,92,12,7,1.0,1.0,0.0,0.0,4.0,6.0,1.0,6.0,6.0,0.0,2.0,2.0,2.0,2.0,50.0,0
189,1781,Anonymous Class,com.android.camera.stress.ShotToShotLatency.cleanupLatencyImages.(Anon_1),4,4,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
190,1787,Public Class,com.android.camera.stress.SwitchPreview,86,68,7,11,1.0,1.0,0.0,0.0,3.0,6.0,3.0,6.0,6.0,0.0,2.0,2.0,2.0,2.0,66.0,0
191,1794,Public Class,com.android.camera.stress.TestUtil,34,26,5,3,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,40.0,0
192,1800,Public Class,com.android.camera.stress.VideoCapture,83,60,11,14,1.0,3.0,0.0,0.0,3.0,6.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,2.0,50.0,0
193,1808,Public Abstract Class,com.android.camera.ui.AbstractSettingPopup,18,14,4,0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,3.0,13.0,0.0,0.0,1.0,2.0,3.0,50.0,0
194,1812,Public Class,com.android.camera.ui.CameraSwitcher,256,229,25,2,3.0,1.0,0.0,0.0,2.0,21.0,14.0,21.0,31.0,0.0,9.0,1.0,11.0,4.0,86.0,0
195,1819,Anonymous Class,com.android.camera.ui.CameraSwitcher.animateHidePopup.(Anon_2),8,7,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
196,1822,Anonymous Class,com.android.camera.ui.CameraSwitcher.animateShowPopup.(Anon_3),8,7,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
197,1828,Anonymous Class,com.android.camera.ui.CameraSwitcher.initPopup.(for_loop_1).(Anon_1),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
198,1843,Public Class,com.android.camera.ui.CheckedLinearLayout,37,32,5,0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,2.0,19.0,0
199,1849,Public Class,com.android.camera.ui.CountDownView,95,79,11,5,1.0,2.0,0.0,0.0,2.0,7.0,9.0,7.0,7.0,0.0,1.0,1.0,5.0,2.0,69.0,0
200,1851,Private Class,com.android.camera.ui.CountDownView.MainHandler,8,8,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
201,1861,Public Class,com.android.camera.ui.EffectSettingPopup,176,142,24,11,3.0,4.0,0.0,0.0,1.0,8.0,8.0,8.0,21.0,0.0,0.0,1.0,7.0,4.0,53.0,0
202,1872,Public Class,com.android.camera.ui.ExpandedGridView,14,10,1,3,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0
203,1875,Public Class,com.android.camera.ui.FaceView,177,144,17,18,3.0,3.0,0.0,0.0,3.0,14.0,17.0,14.0,14.0,0.0,0.0,1.0,13.0,2.0,83.0,0
204,1876,Anonymous Class,com.android.camera.ui.FaceView.(Anon_1),11,11,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
