,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
69,794,Anonymous Class,com.android.camera.EffectsRecorder.sendMessage.(Anon_5),5,5,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
70,820,Public Class,com.android.camera.Exif,117,89,14,14,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1
71,823,Public Class,com.android.camera.FocusManager,486,357,64,75,1.0,8.0,0.0,1.0,8.0,33.0,22.0,34.0,34.0,0.0,6.0,0.0,28.0,1.0,87.0,0
72,833,Private Class,com.android.camera.FocusManager.MainHandler,16,15,1,0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0
73,869,Public Class,com.android.camera.IconListPreference,81,70,10,1,1.0,1.0,1.0,0.0,0.0,9.0,4.0,9.0,29.0,0.0,1.0,0.0,8.0,3.0,63.0,1
74,879,Public Class,com.android.camera.IntArray,27,23,4,0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,16.0,0
75,883,Public Class,com.android.camera.ListPreference,139,106,21,12,1.0,1.0,1.0,0.0,1.0,16.0,6.0,16.0,20.0,0.0,1.0,1.0,14.0,2.0,78.0,1
76,900,Public Class,com.android.camera.LocationManager,157,134,16,7,1.0,2.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,3.0,1.0,52.0,0
77,904,Private Class,com.android.camera.LocationManager.LocationListener,60,51,6,3,2.0,2.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,1.0,50.0,0
78,916,Public Class,com.android.camera.MenuHelper,56,44,6,6,1.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0
79,919,Public Class,com.android.camera.ModePicker,281,221,32,28,4.0,4.0,0.0,0.0,4.0,16.0,13.0,16.0,16.0,0.0,5.0,2.0,9.0,2.0,77.0,0
80,920,Anonymous Class,com.android.camera.ModePicker.(Anon_1),22,17,2,3,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0
81,942,Public Class,com.android.camera.Mosaic,188,27,19,142,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0
82,943,Public Class,com.android.camera.MosaicFrameProcessor,229,167,32,31,1.0,2.0,0.0,1.0,10.0,13.0,23.0,14.0,14.0,0.0,2.0,0.0,12.0,1.0,82.0,1
83,960,Public Class,com.android.camera.MosaicPreviewRenderer,221,179,34,8,1.0,2.0,0.0,2.0,5.0,7.0,17.0,9.0,9.0,0.0,3.0,0.0,6.0,1.0,92.0,1
84,961,Private Class,com.android.camera.MosaicPreviewRenderer.EGLHandler,118,99,14,5,1.0,2.0,0.0,0.0,5.0,7.0,0.0,7.0,7.0,0.0,4.0,0.0,3.0,2.0,0.0,1
85,978,Public Class,com.android.camera.MosaicRenderer,71,14,7,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0
86,980,Public Class,com.android.camera.OnScreenHint,160,102,15,43,1.0,0.0,0.0,1.0,1.0,6.0,12.0,7.0,7.0,0.0,3.0,0.0,4.0,1.0,75.0,0
87,981,Anonymous Class,com.android.camera.OnScreenHint.(Anon_1),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
88,983,Anonymous Class,com.android.camera.OnScreenHint.(Anon_2),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
89,992,Class,com.android.camera.PanoProgressBar,163,134,19,10,1.0,1.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,0.0,1.0,2.0,11.0,2.0,80.0,0
90,1009,Public Class,com.android.camera.PanoUtil,65,57,7,2,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0
91,1013,Public Class,com.android.camera.PanoramaActivity,1164,919,139,111,4.0,27.0,0.0,1.0,18.0,50.0,54.0,51.0,81.0,0.0,31.0,2.0,18.0,3.0,94.0,0
92,1014,Private Class,com.android.camera.PanoramaActivity.MosaicJpeg,20,18,2,0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0
93,1017,Private Class,com.android.camera.PanoramaActivity.PanoOrientationEventListener,21,15,1,5,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0
94,1020,Private Class,com.android.camera.PanoramaActivity.SetupCameraThread,12,12,0,0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
95,1022,Private Class,com.android.camera.PanoramaActivity.WaitProcessorTask,29,27,1,2,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0
96,1046,Anonymous Class,com.android.camera.PanoramaActivity.onCreate.(Anon_1),8,7,0,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
